di_code,dist23,st_code,state23,pred_per_diff,FlowAcc_sum,GFD_sum,mean_monthly_avg_rd_MD,mean_monthly_avg_rd_MN,precip_sum_mm,precip_mean_mm,mean_tmax,highersecondaryabove_district,vulnerability_district,anger,positive,anticipation,joy,surprise,trust,fear,negative,disgust,sadness,emotion_total,Tone_Avg,Tone_Positive,Tone_Negative,Tone_Polarity,Tone_ActivityRef,Tone_SelfGroupRef,anger_share,fear_share,sadness_share,joy_share,disgust_share,surprise_share,anticipation_share,trust_share,anger_intensity,fear_intensity,sadness_intensity,joy_intensity,disgust_intensity,surprise_intensity,anticipation_intensity,trust_intensity,flood_news_count
342,SIMDEGA,20,JHARKHAND,13.3476628637425,3966467.203921568,458.4352941176471,0.528580196,0.538477444,486.5697021,60.82121277,30.31217194,-1.058530846768807,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,WEST SINGHBHUM,20,JHARKHAND,21.0727257787233,8521779.823529419,883.521568627451,0.829963662,0.844648287,422.3951111,52.79938889,30.0998477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,SARAIKELA-KHARSAWAN,20,JHARKHAND,12.1482601750385,7318409.000000005,20825.066666666666,1.737600725,1.745758047,153.7698517,51.25661723,30.45185735,-0.4523199389353277,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,BARAGARH,21,ODISHA,3.8568804945478,12793877.78431372,7765.46666666667,0.821433372,0.794464068,606.4210205,75.80262756,31.59117432,,,5.0,29.0,19.0,16.0,6.0,19.0,10.0,16.0,4.0,13.0,92.0,-3.294573643,2.325581395,5.620155039,7.945736434,23.64341085,0.19379845,0.054347826,0.108695652,0.141304348,0.173913043,0.043478261,0.065217391,0.206521739,0.206521739,0.009633911,0.019267823,0.02504817,0.030828516,0.007707129,0.011560694,0.036608863,0.036608863,1.0
357,JHARSUGUDA,21,ODISHA,-0.942094835128756,31831908.219607834,28081.5843137255,2.234023799,2.152917663,165.1182098,82.55910492,31.39857178,-0.3278714693584427,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,SAMBALPUR,21,ODISHA,2.7451293036647,50223410.811764754,10117.243137254904,1.063816587,1.009372627,961.0217285,87.36561168,31.18845331,-0.3382060764872806,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,DEOGARH,21,ODISHA,-4.48152672479223,11897099.098039228,27903.17647058824,0.578367906,0.5898089,299.1531982,99.71773275,30.57475281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,SUNDARGARH,21,ODISHA,7.78643198885963,34193180.490196064,5040.576470588236,1.318357246,1.317192338,989.1171875,76.0859375,30.69738566,-0.1313674620044252,0.2406082650670987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,KEONJHAR (KENDUJHAR),21,ODISHA,19.1832944051233,11833417.125490174,10084.231372549018,1.13711568,1.150061577,884.3560791,73.69633993,30.07497506,,,7.0,14.0,3.0,3.0,7.0,11.0,6.0,12.0,6.0,8.0,51.0,-5.109489051,1.094890511,6.204379562,7.299270073,26.64233577,0.364963504,0.137254902,0.117647059,0.156862745,0.058823529,0.117647059,0.137254902,0.058823529,0.215686275,0.026315789,0.022556391,0.030075188,0.011278195,0.022556391,0.026315789,0.011278195,0.041353383,1.0
365,MAYURBHANJ,21,ODISHA,30.7168962756312,6339733.639215688,4194.717647058823,0.655107588,0.655738052,1221.032104,71.82541791,30.26198098,-0.978209032688273,-0.8161955988788456,10.0,59.0,15.0,9.0,5.0,32.0,34.0,31.0,10.0,20.0,135.0,-5.997683599999999,1.7384393876666666,7.736122987666666,9.474562376,24.43118576,0.8097788743333334,0.079390037,0.2629779373333333,0.147316229,0.0618698216666666,0.0620778013333333,0.0425609796666666,0.1161026256666666,0.227704569,0.0077544976666666,0.0264155213333333,0.0155318893333333,0.0069133566666666,0.0078496613333333,0.0038715253333333,0.011698292,0.0248548846666666,3.0
346,BALASORE (BALESHWAR),21,ODISHA,25.7536356674394,14300609.866666656,82254.76078431368,1.360663711,1.26945544,369.770752,73.95415039,30.52077709,,,28.0,58.0,40.0,10.0,34.0,36.0,54.0,68.0,13.0,21.0,236.0,-5.016225597666667,1.9711320225,6.987357620499999,8.958489642166667,19.64180514,0.061500615,0.1218877411666666,0.2362747045,0.0964530811666666,0.0420235178333333,0.0639844966666666,0.1288961833333333,0.1561068315,0.1543734438333333,0.0190790968333333,0.035385666,0.0187690458333333,0.00453351,0.0142610068333333,0.0176698763333333,0.0203292973333333,0.0204103013333333,6.0
348,BHADRAK,21,ODISHA,32.2250321701961,7088652.921568622,102142.25490196084,1.266399096,1.262777834,140.1426697,70.07133484,31.07399126,-0.4549356258259254,1.00186294393785,85.0,157.0,73.0,43.0,91.0,84.0,129.0,176.0,38.0,64.0,607.0,-9.9381471275,0.4149377595,10.353084887,10.768022645,22.88556249,0.2074688795,0.112470365,0.2521574205,0.1193219535,0.050355619,0.0586059745,0.1809151255,0.1019440495,0.1242294925,0.0152613119999999,0.0381820965,0.017877456,0.0065143779999999,0.0083576775,0.0274945485,0.0140935425,0.0174938685,2.0
360,KENDRAPARHA,21,ODISHA,24.0787303596123,93275802.09803928,92685.60000000002,1.086945992,1.021057224,197.4523315,65.81744385,30.90276822,,,7.0,29.0,23.0,8.0,17.0,17.0,22.0,26.0,3.0,5.0,102.0,-4.5409740045,1.1126243455,5.6535983505,6.7662226965,20.92867109,0.4909547185,0.072204969,0.2080745345,0.0504658385,0.0830745344999999,0.0326086955,0.163431677,0.220885093,0.1692546585,0.0089082215,0.022832723,0.0060592189999999,0.010332723,0.0042735045,0.018368437,0.0247888685,0.01996337,2.0
355,JAGATSINGHPUR,21,ODISHA,25.9431603694617,5076941.50588235,18442.41568627452,2.647706926,2.462220679,125.6365814,62.81829071,30.70047569,,,4.0,5.0,2.0,1.0,1.0,4.0,8.0,11.0,2.0,3.0,25.0,-5.660377358,0.943396226,6.603773585,7.547169811,18.39622642,0.0,0.16,0.32,0.12,0.04,0.08,0.04,0.08,0.16,0.019323671,0.038647343,0.014492754,0.004830918,0.009661836,0.004830918,0.009661836,0.019323671,1.0
350,CUTTACK,21,ODISHA,24.8057790398166,185303641.8313723,23906.780392156856,1.953354828,1.957429107,472.3370056,67.47671509,31.33210306,0.2985635366247059,0.5557591378493918,16.0,27.0,9.0,0.0,16.0,20.0,23.0,28.0,12.0,19.0,115.0,-8.620689655,2.801724138,11.42241379,14.22413793,20.47413793,0.215517241,0.139130435,0.2,0.165217391,0.0,0.104347826,0.139130435,0.07826087,0.173913043,0.033333333,0.047916667,0.039583333,0.0,0.025,0.033333333,0.01875,0.041666667,1.0
356,JAJAPUR,21,ODISHA,26.028399479799,34909872.18039215,61367.2823529412,2.394379868,2.448215657,325.3865356,65.07730713,31.2803317,-0.3419674715077835,-0.1430736674493764,4.0,7.0,5.0,0.0,1.0,6.0,8.0,10.0,0.0,7.0,31.0,-3.803892584,0.7563439270000001,4.560236511,5.3165804385,17.78516876,0.22172949,0.1565656564999999,0.2474747474999999,0.191919192,0.0,0.0,0.0555555555,0.179292929,0.169191919,0.0109515425,0.0164611845,0.0123628235,0.0,0.0,0.0040983605,0.012328953,0.010985413,2.0
352,DHENKANAL,21,ODISHA,-4.92143307966165,34270939.99607847,5712.26274509804,1.325351545,1.379655898,341.7942505,68.3588501,31.15909627,-0.6587877952649699,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,ANUGUL,21,ODISHA,15.6482486831445,66268659.76078433,19705.180392156868,1.401816548,1.397120908,772.8688354,77.28688354,31.00691833,-0.4541650689494244,-0.8161955988788456,3.0,13.0,3.0,1.0,2.0,3.0,7.0,7.0,2.0,6.0,27.0,-2.991452991,1.068376068,4.05982906,5.128205128,18.37606838,0.427350427,0.111111111,0.259259259,0.222222222,0.037037037,0.074074074,0.074074074,0.111111111,0.111111111,0.006329114,0.014767932,0.012658228,0.002109705,0.004219409,0.004219409,0.006329114,0.006329114,1.0
367,NAYAGARH,21,ODISHA,23.4701600170203,54985725.6196078,5949.211764705876,0.676205531,0.681690786,390.5029602,65.0838267,31.04755108,-0.9440527715666458,1.8860298762991312,10.0,14.0,3.0,1.0,7.0,5.0,9.0,14.0,6.0,10.0,51.0,-4.347826087,1.337792642,5.685618729,7.023411371,21.40468227,0.334448161,0.196078431,0.176470588,0.196078431,0.019607843,0.117647059,0.137254902,0.058823529,0.098039216,0.034722222,0.03125,0.034722222,0.003472222,0.020833333,0.024305556,0.010416667,0.017361111,1.0
362,KHORDHA,21,ODISHA,21.7686558016834,600904.054901961,16716.121568627455,3.124506943,3.145142849,269.9715271,67.49288177,30.90560041,1.247980365129685,2.0,4.0,28.0,17.0,10.0,7.0,17.0,7.0,13.0,1.0,7.0,70.0,-4.67194165,1.7345576505,6.4064992995,8.141056949500001,18.843411155,0.2298850575,0.053321678,0.103146853,0.103146853,0.145104895,0.019230769,0.103146853,0.2325174824999999,0.2403846155,0.004770115,0.0087547895,0.0087547895,0.012413793,0.0014367815,0.0087547895,0.0205172415,0.0208429115,2.0
369,PURI,21,ODISHA,30.1253620506782,3014716.325490196,95883.3137254903,1.142677592,1.067774533,242.0481262,60.51203156,29.74631173,-0.3961361396884738,1.3541282784313602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,GANJAM,21,ODISHA,7.36569077866044,7900004.572549021,5929.415686274511,0.947980675,0.897014281,674.8856201,61.35323819,30.33758014,-0.8923359368879101,1.998298876058539,4.0,23.0,8.0,5.0,4.0,13.0,7.0,13.0,1.0,6.0,48.0,-3.8013918135,2.416903214,6.218295028,8.635198242000001,23.642065745,0.4560021979999999,0.138888889,0.125,0.1111111109999999,0.097222222,0.013888889,0.0555555555,0.222222222,0.2361111115,0.0104565989999999,0.0115347755,0.0101143205,0.008693866,0.0014204545,0.005681818,0.017730011,0.0216490965,2.0
353,GAJAPATI,21,ODISHA,12.2095129444327,2382890.1843137303,867.4078431372549,0.518779781,0.500843916,380.5852661,63.43087769,30.21248817,-1.3603368728068517,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,KANDHAMAL,21,ODISHA,2.33490344733978,2624789.399999999,35.035294117647055,0.491679805,0.499023419,804.2704468,73.11549516,29.9898856,-1.294550640837084,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,BAUDH (BAUDA),21,ODISHA,6.9513825786706,89751272.80392157,4974.90196078431,0.585318238,0.577136204,273.4163818,68.35409546,31.25418599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,SUBARNAPUR,21,ODISHA,10.2324752997318,58507280.83529414,5619.219607843135,0.776540923,0.767010921,274.9119873,68.72799683,31.86921105,-1.0888924754374896,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,BOLANGIR (BALANGIR),21,ODISHA,1.24656130322723,10364655.933333334,396.5215686274511,0.863194985,0.86035944,593.4401855,65.93779839,31.69950562,,,6.0,17.0,9.0,4.0,2.0,11.0,6.0,9.0,0.0,2.0,40.0,-2.465753425,2.465753425,4.931506849,7.397260274,17.26027397,0.273972603,0.15,0.15,0.05,0.1,0.0,0.05,0.225,0.275,0.015748031,0.015748031,0.005249344,0.010498688,0.0,0.005249344,0.023622047,0.028871391,1.0
368,NUAPARHA,21,ODISHA,-7.86369233593755,1981073.14509804,1610.2941176470588,0.663626501,0.657625991,257.2215576,64.3053894,31.18902588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,KALAHANDI,21,ODISHA,23.7355719413214,9834424.392156884,2852.945098039216,0.68647053,0.678639722,715.7866211,65.07151101,30.76074727,-1.334368775248818,-0.6657429833466573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,RAYAGARHA,21,ODISHA,-1.34278699451749,6684981.619607859,671.0,0.585873103,0.590827582,542.2901611,60.25446235,29.76326207,,,1.0,14.0,8.0,1.0,3.0,7.0,7.0,4.0,1.0,0.0,28.0,-1.89701897,1.89701897,3.79403794,5.691056911,20.32520325,0.27100271,0.035714286,0.25,0.0,0.035714286,0.035714286,0.107142857,0.285714286,0.25,0.002557545,0.017902813,0.0,0.002557545,0.002557545,0.007672634,0.020460358,0.017902813,1.0
366,NABARANGAPUR,21,ODISHA,26.233688709713,3450743.6156862727,1368.580392156863,0.63366002,0.623782318,495.449585,61.93119812,30.19129435,-1.7776772956503988,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,KORAPUT,21,ODISHA,21.9198407259474,6432755.349019602,2215.3882352941173,0.726058143,0.712539051,808.8188477,73.52898615,29.09660645,-1.2604719027989153,0.6746377610822711,2.0,25.0,8.0,4.0,4.0,15.0,9.0,19.0,3.0,4.0,49.0,-2.0939503535,1.4404898899999998,3.5344402434999997,4.974930133,21.936133485,0.3205655105,0.0384615385,0.185618729,0.079431438,0.079431438,0.0576923075,0.079431438,0.1638795985,0.316053512,0.0030395135,0.0136318975,0.0060698445,0.0060698445,0.0045592705,0.0060698445,0.0121213235,0.0226953415,2.0
364,MALKANGIRI,21,ODISHA,25.6602396834287,13671441.91764704,3394.9843137254907,0.517375266,0.523649632,672.3239746,84.04049683,30.28420681,-1.704761804972628,-0.8161955988788456,1.0,18.0,12.0,6.0,1.0,14.0,11.0,16.0,2.0,7.0,54.0,-3.6520815125,1.1296377215,4.781719234,5.911356956,17.504667515,0.1628664495,0.0161290325,0.1942496495,0.1409537165,0.0967741935,0.0322580645,0.0217391305,0.2328190745,0.2650771389999999,0.0015576325,0.0169120975,0.0105336624999999,0.0093457945,0.003115265,0.0014836795,0.0181739185,0.0212891835,2.0
384,KOREA,22,CHHATTISGARH,-5.83064899898799,2517254.141176471,452.9137254901961,0.692071652,0.700016586,676.2675171,61.47886519,29.75960083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,SURAJPUR,22,CHHATTISGARH,-3.94703285609922,10605602.93725491,819.8392156862745,0.782594314,0.788327887,530.1219482,66.26524353,29.68197471,,,4.0,22.0,5.0,1.0,0.0,11.0,9.0,23.0,12.0,8.0,50.0,-6.422018349,2.018348624,8.440366972,10.4587156,20.36697248,0.366972477,0.08,0.18,0.16,0.02,0.24,0.0,0.1,0.22,0.007067138,0.01590106,0.014134276,0.001766784,0.021201413,0.0,0.008833922,0.019434629,1.0
649,BALRAMPUR,22,CHHATTISGARH,-3.94703285609922,4141671.60392157,42.949019607843134,0.646356034,0.659706137,826.4208984,75.12917259,29.34249878,,,7.0,40.0,12.0,7.0,6.0,11.0,23.0,13.0,3.0,8.0,77.0,-4.29781337575,2.25355071375,6.5513640895,8.8049148035,19.71789283,0.18315018325,0.1228864737499999,0.3309178745,0.08514492725,0.08031400975,0.028683575,0.1328502415,0.1150362319999999,0.10416666675,0.008616126,0.0254742785,0.0082352355,0.0060945755,0.003224597,0.007852118,0.009128556,0.0078196555,4.0
389,SURGUJA,22,CHHATTISGARH,-3.94703285609922,1149896.4509803918,3190.0,0.91017902,0.858294878,347.7935486,69.55870972,29.36057458,-1.009678958366913,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,JASHPUR,22,CHHATTISGARH,9.94974735135215,3479677.560784315,85.0,0.693171048,0.692070164,369.1402893,73.82805786,29.27946303,-0.8803067366139801,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,RAIGARH,22,CHHATTISGARH,-1.60698904317776,34042972.572548985,5975.83529411765,1.425605176,1.412718799,854.4955444,77.68141313,30.98389227,-0.6909295327219395,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,KORBA,22,CHHATTISGARH,-1.31737686363608,10311220.627450984,14761.949019607844,1.365527421,1.275413156,562.3297119,70.29121399,30.72488785,-0.1693032630518799,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,JANJGIR - CHAMPA,22,CHHATTISGARH,-3.29199313195044,34332796.22352939,3106.588235294119,1.449630452,1.421291187,640.5237427,80.06546783,31.71160278,-0.3560706279022315,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,BILASPUR,22,CHHATTISGARH,7.72651335187509,12523296.650980396,2588.9176470588236,1.209235287,1.231441846,434.1503906,72.35839844,31.37567139,-0.3264902733121422,-0.5088881288556524,8.0,62.0,31.0,26.0,14.0,30.0,30.0,29.0,2.0,22.0,163.0,-0.476152299,3.542750473,4.01890277225,7.56165324525,17.588664275,0.0,0.0486024845,0.18571816775,0.1354425464999999,0.158090062,0.01257763975,0.081884705,0.1888800465,0.18880434775,0.0050967027499999,0.021689248,0.01981592175,0.02971615575,0.0012603045,0.01497587025,0.03106362425,0.03157613025,4.0
647,MUNGELI,22,CHHATTISGARH,7.72651335187509,2844669.082352941,2111.835294117647,1.020539446,0.96140451,220.8001404,73.60004679,30.93774137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,GAURELA-PENDRA-MARWAHI,22,CHHATTISGARH,7.72651335187509,339606.13725490175,339.0,0.847941864,0.833002779,115.7201233,57.86006165,29.83015272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,KABIRDHAM,22,CHHATTISGARH,5.43039542564249,1144470.4274509798,830.1921568627452,0.83017935,0.817359941,408.1684265,68.02807109,30.35601371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,RAJ NANDGAON,22,CHHATTISGARH,9.60469472342067,3551877.772549014,2798.372549019608,0.81291144,0.819626609,645.0718994,64.50718994,31.34615956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,DURG,22,CHHATTISGARH,3.79796955160078,6101860.45882353,356.5686274509804,3.550229901,3.497566256,298.5475464,74.6368866,31.5789299,0.1054559510314886,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,BALOD,22,CHHATTISGARH,3.79796955160078,1395470.878431372,4354.352941176471,0.881085299,0.857453825,362.9216919,60.48694865,31.46426392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,BEMETARA,22,CHHATTISGARH,3.79796955160078,9776923.827450983,113.15686274509804,1.165110893,1.136654153,207.6141968,69.20473226,31.8577919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,BALODA BAZAR,22,CHHATTISGARH,9.85196653843308,39186943.58039212,2014.3764705882336,1.257658541,1.214175303,472.2037964,78.70063273,31.58161477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,GARIYABAND,22,CHHATTISGARH,9.85196653843308,3280790.8941176487,1381.5333333333335,0.573692162,0.559323428,447.0944519,63.87063599,30.97481497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,RAIPUR,22,CHHATTISGARH,9.85196653843308,6681403.3058823515,1582.811764705883,4.067030434,3.971487789,237.0650024,79.02166748,31.5997111,-0.0708460457406577,-0.8161955988788456,9.0,39.0,21.0,16.0,15.0,30.0,24.0,40.0,10.0,19.0,144.0,-2.0055466306666667,2.438824023,4.444370653666667,6.883194676666666,22.976311606666663,0.5653813919999999,0.068922568,0.168732076,0.1310662676666666,0.1060196913333333,0.0819465086666666,0.1022796256666666,0.1412153816666666,0.1998178809999999,0.0085692463333333,0.021319925,0.0167434813333333,0.013476488,0.0101002806666666,0.012876917,0.017926693,0.0253591876666666,3.0
385,MAHASAMUND,22,CHHATTISGARH,10.3584267051096,2961353.352941177,2847.3568627450973,1.002709784,0.985571416,555.1379395,79.30541992,31.37223646,-0.9441957596130992,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,DHAMTARI,22,CHHATTISGARH,27.8647273832649,4668391.752941187,8856.243137254902,0.834222589,0.825628707,388.2091064,64.70151774,30.99556841,-0.6156620047151321,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,UTTAR BASTAR KANKER,22,CHHATTISGARH,-3.14640845649286,5905909.44705883,1026.5647058823529,0.548352753,0.548373724,579.0604858,64.34005398,31.02707636,-0.857364492138026,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,BASTAR,22,CHHATTISGARH,0.822190805279277,13685221.831372552,214.21176470588233,0.803931246,0.82437344,479.5206909,79.92011515,30.28329288,-1.1421511532818265,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,KONDAGAON,22,CHHATTISGARH,0.822190805279277,3977301.2784313704,42.517647058823535,0.496658257,0.49809448,589.1578369,65.46198188,30.15118049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,NARAINPUR,22,CHHATTISGARH,17.7269332756143,1666131.3490196087,17.0,0.426552751,0.450915168,475.9040527,79.31734212,30.4420602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,SUKMA,22,CHHATTISGARH,-11.9456923640991,9391940.964705892,0.6509803921568628,0.440328791,0.447143242,555.5623779,79.36605399,31.80292087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,DAKSHIN BASTAR DANTEWADA,22,CHHATTISGARH,-11.9456923640991,5897190.368627445,14.619607843137256,0.836830519,0.824507887,350.5391846,87.63479614,30.57696533,-1.1753622523712983,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,BIJAPUR,22,CHHATTISGARH,-14.6351393551217,67785357.31764692,562.0117647058822,0.415143155,0.436659783,911.3098755,75.94248962,31.67407227,-1.3100175134515175,1.7875961891002106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,SHEOPUR,23,MADHYA PRADESH,8.90513533276881,64141085.47450976,5327.905882352939,0.630093121,0.62625104,444.8200684,55.60250854,30.85695975,-1.2495286793802676,0.2281987787626916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,MORENA,23,MADHYA PRADESH,3.469784130952,152233714.42745084,5769.380392156859,1.120925658,1.093101067,399.5647888,57.08068412,30.93091179,-0.4701653271598859,-0.3215036060859297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,BHIND,23,MADHYA PRADESH,-0.429720876628345,64799737.53333333,11709.117647058822,1.075736017,1.075143154,277.8218689,46.30364482,31.16839803,-0.3373328488685408,-0.2790334830782962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,GWALIOR,23,MADHYA PRADESH,7.91468737914929,5120011.396078429,9287.48235294118,1.849738827,1.839048711,467.2606812,58.40758514,31.09032985,1.076576654680492,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,DATIA,23,MADHYA PRADESH,1.33423105334849,10464972.14117647,9830.968627450984,1.058904452,1.053780996,193.0433655,48.26084137,31.26093674,-0.7129577194912083,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,SHIVPURI,23,MADHYA PRADESH,-1.69800643366388,14966314.247058824,33444.31764705882,0.802906623,0.760945239,1001.563354,62.59770966,30.53450061,-1.0338987864059297,0.1231929193502552,5.0,10.0,6.0,3.0,3.0,6.0,8.0,20.0,9.0,7.0,47.0,-7.004830918,0.724637681,7.729468599,8.45410628,27.29468599,0.0,0.106382979,0.170212766,0.14893617,0.063829787,0.191489362,0.063829787,0.127659574,0.127659574,0.0125,0.02,0.0175,0.0075,0.0225,0.0075,0.015,0.015,1.0
434,TIKAMGARH,23,MADHYA PRADESH,-3.32428896688886,3974791.784313723,5734.780392156867,0.94815802,0.902221478,428.8059387,61.25799125,30.99933879,-1.0161878827953548,0.5058698746956376,0.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,10.0,-2.669902913,2.669902913,5.339805825,8.009708738,27.18446602,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.2,0.3,0.0,0.02173913,0.007246377,0.007246377,0.0,0.0,0.014492754,0.02173913,1.0
722,NIVARI,23,MADHYA PRADESH,-3.32428896688886,7978136.54117648,920.3803921568629,1.323740063,1.259231633,59.07117844,59.07117844,31.24809647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,CHHATARPUR,23,MADHYA PRADESH,7.89374524793222,26156801.505882353,16618.18431372549,0.941181678,0.919782508,679.2016602,56.60013835,31.04717807,-0.8202202096203318,-0.1955785598085687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PANNA,23,MADHYA PRADESH,24.2300392564328,20121608.67843138,11281.93725490196,0.710987591,0.706880537,476.4161987,52.93513319,30.74540039,-0.9152299417235646,0.1909121643612088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,SAGAR,23,MADHYA PRADESH,14.3851953880141,8366714.337254905,11159.462745098046,0.987996859,0.962647832,862.5402222,61.61001587,30.57947867,-0.4642131903352354,-0.063932521217904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,DAMOH,23,MADHYA PRADESH,26.9742765012999,11119711.874509834,4774.282352941176,0.752256364,0.75732449,634.0239868,63.40239868,30.7116612,-0.953843833433752,-0.3648377522822806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,SATNA,23,MADHYA PRADESH,0.712929072504302,9582687.603921589,94295.10196078436,1.26711681,1.255009624,545.1533813,49.5593983,30.77474239,-0.2292129255806272,-0.501534700108669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,REWA,23,MADHYA PRADESH,0.587311813462911,10957127.725490196,5791.35294117647,1.272321682,1.232957185,600.7675171,54.61522883,30.93774414,0.1599609972132908,-0.139158828983998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,UMARIA,23,MADHYA PRADESH,7.78945263809842,8016309.611764695,23908.929411764704,0.691262983,0.691091388,491.9024353,61.48780441,30.13797433,-0.9354533899888956,0.0648272835237758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,NIMACH,23,MADHYA PRADESH,14.6956613500391,9414429.756862756,80804.11764705883,1.049064336,1.044116345,283.1272888,47.18788147,30.76447105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,MANDSAUR,23,MADHYA PRADESH,15.7507442412075,14027605.79607844,115457.37254901968,1.041163832,1.031425849,461.9339294,51.32599216,30.83142853,-0.8490349932089503,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,RATLAM,23,MADHYA PRADESH,-1.44815576148382,7414402.647058843,7328.105882352939,1.230745409,1.193183922,410.8876953,51.36096191,30.63232803,-0.6469023857086881,0.3199060429545742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,UJJAIN,23,MADHYA PRADESH,2.70016566430492,7746597.631372536,8027.180392156865,1.440795788,1.394745481,361.8129272,51.68756104,30.40431615,-0.3041433144240661,-0.8161955988788456,9.0,38.0,6.0,4.0,3.0,19.0,11.0,20.0,4.0,9.0,65.0,-1.188903567,0.792602378,1.981505945,2.774108322,14.3989432,0.396301189,0.138461538,0.169230769,0.138461538,0.061538462,0.061538462,0.046153846,0.092307692,0.292307692,0.007588533,0.009274874,0.007588533,0.003372681,0.003372681,0.002529511,0.005059022,0.016020236,1.0
430,SHAJAPUR,23,MADHYA PRADESH,5.93019882956016,2661704.662745097,6090.152941176471,0.955045257,0.933652886,286.3843079,57.27686157,30.49848502,-1.9813346241063472,-0.591202629754722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
