DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2023-0438-SRB,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,SRB,Serbia,Southern Europe,Europe,,,,No,No,No,,,°C,,,,2023,7,,2023,8,,464,,,,,,,,,,,97.13499264,,2024-08-16,2024-10-01
2023-0438-SVK,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,SVK,Slovakia,Eastern Europe,Europe,,,,No,No,No,,,°C,,,,2023,7,,2023,8,,247,,,,,,,,,,,97.13499264,,2024-08-16,2024-10-01
2023-0438-SVN,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,SVN,Slovenia,Southern Europe,Europe,,,,No,No,No,,,°C,,,,2023,7,,2023,8,,95,,,,,,,,,,,97.13499264,,2024-08-16,2024-10-01
2023-0438-SWE,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,SWE,Sweden,Northern Europe,Europe,,,,No,No,No,,,°C,,,,2023,7,,2023,8,,13,,,,,,,,,,,97.13499264,,2024-08-16,2024-10-01
2023-0440-KOR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,KOR,Republic of Korea,Eastern Asia,Asia,"North Gyeongsang, South Chungcheong Provinces",Monsoon rain,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,7,9,2023,7,16,58,34,10500,,10534,,,,,,,97.13499264,,2023-07-17,2024-03-05
2023-0444-GRC,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,Kallithea and Dervenochoria wildfires,GRC,Greece,Southern Europe,Europe,"Athenes; Neo Kouvaras village, Loutraki municipality, Rhodes ( north-eastern Peloponnese; Saronikou and Mandra muncipalities (Attica region); gia Sotira, Palaiokoundoura, Panorama and Palaiochori, Oinoi, and Erythrae (Western Attica); Attica, Boeotia, Evia, Corinthia, Argolis, Rhodes, Samos, Ikaria, Corfu",,Heat wave,No,No,No,,,Km2,,,,2023,7,17,2023,7,26,3,11,19000,,19011,,,,,,,97.13499264,,2023-07-18,2023-09-26
2023-0450-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Talim',PHL,Philippines,South-eastern Asia,Asia,Northern Luzon,,,No,No,No,,,Kph,,,,2023,7,12,2023,7,14,2,,450,,450,,,,,,,97.13499264,,2023-07-19,2023-09-26
2023-0450-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Talim',VNM,Viet Nam,South-eastern Asia,Asia,Kien Giang Province,,,No,No,No,,,Kph,,,,2023,7,14,2023,7,17,1,3,,,3,,,,,,,97.13499264,,2023-07-24,2023-09-26
2023-0451-COL,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,COL,Colombia,Latin America and the Caribbean,Americas,Quetame Municipality (Cundinamarca Department),Heavy rains,Collapse,No,No,No,,,,,,,2023,7,18,2023,7,18,29,6,,100,106,,,,,,,97.13499264,"[{""adm2_code"":13906,""adm2_name"":""Quetame""}]",2023-07-19,2023-09-26
2023-0457-NER,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000160,,NER,Niger,Sub-Saharan Africa,Africa,"Maradi, Tahoua , Agadez, Dosso, Niamey, Zinder and Tillabéri Regions",Heavy rains,,No,No,No,,,Km2,,,,2023,7,,2023,10,,41,53,169598,,169651,,,,,,,97.13499264,"[{""adm1_code"":2205,""adm1_name"":""Maradi""},{""adm1_code"":2207,""adm1_name"":""Tahoua""},{""adm1_code"":2208,""adm1_name"":""Tillaberi""}]",2023-07-20,2025-07-16
2023-0458-ITA,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,ITA,Italy,Southern Europe,Europe,"Padoue, Vicence et Trévise regions (Venise)",,Flood,No,No,No,,,Kph,,,,2023,7,19,2023,7,20,,110,,,110,,,,,,,97.13499264,"[{""adm2_code"":18415,""adm2_name"":""Padova""},{""adm2_code"":18417,""adm2_name"":""Treviso""},{""adm2_code"":18420,""adm2_name"":""Vicenza""}]",2023-07-24,2023-09-26
2023-0459-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,"Irshalwadi Village (Raigad District, western Maharashtra State)",Heavy rains,,No,No,No,,,,,,,2023,7,19,2023,7,19,28,,,200,200,,,,,,,97.13499264,"[{""adm2_code"":17777,""adm2_name"":""Raigarh""}]",2023-07-24,2023-09-26
2023-0460-BIH,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BIH,Bosnia and Herzegovina,Southern Europe,Europe,Brcko District,,Flood,No,No,No,,,Kph,,,,2023,7,18,2023,7,19,1,20,,,20,,,,,,,97.13499264,,2023-07-24,2023-09-26
2023-0460-HRV,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,HRV,Croatia,Southern Europe,Europe,Brod-Posavina and Vukovar-Srijem Counties; Vinkovci,,Flood,No,No,No,,,Kph,,,,2023,7,18,2023,7,20,1,100,6000,,6100,,,,,,,97.13499264,,2023-07-24,2023-09-26
2023-0460-SRB,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,SRB,Serbia,Southern Europe,Europe,,,,No,No,No,,,Kph,,,,2023,7,18,2023,7,19,,,20,,20,,,,,,,97.13499264,,2023-07-24,2023-09-26
2023-0460-SVK,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,SVK,Slovakia,Eastern Europe,Europe,Michalovce and Sobrance regions,,,No,No,No,,,Kph,,,,2023,7,18,2023,7,19,,,,,,,,,,,,97.13499264,,2023-07-24,2023-09-26
2023-0460-SVN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,SVN,Slovenia,Southern Europe,Europe,"Bled Town, ?rnomelj, Savinja region",,Hail,No,No,No,,,Kph,,,,2023,7,18,2023,7,19,1,3,3000,,3003,,,,,,,97.13499264,,2023-07-24,2023-09-26
2023-0462-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2023-000133,,AFG,Afghanistan,Southern Asia,Asia,"Jalrez, Saydabad, Chaki Wardak and Maidan Shahr Districts (Maidan Wardak Province); Khost Province and Kabul area; Badakhshan, Daikundi, Ghazni, Helmand, Kandahar, Kapisa, Kunar, Kunduz, Logar, Nangarhar, Nuristan, Paktia, Parwan, Uruzgan, and Zabul",Heavy rains,,No,No,No,,,Km2,,,,2023,7,22,2023,7,24,67,24,126000,,126024,,,,,,,97.13499264,"[{""adm1_code"":284,""adm1_name"":""Kabul""},{""adm1_code"":287,""adm1_name"":""Khost""},{""adm2_code"":3757,""adm2_name"":""Chak""},{""adm2_code"":3760,""adm2_name"":""Jalrez""},{""adm2_code"":3764,""adm2_name"":""Saydabad""}]",2023-07-24,2024-08-27
2023-0462-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2023-000133,,PAK,Pakistan,Southern Asia,Asia,,Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,7,22,2023,7,24,13,,,,,,,,,,,97.13499264,,2023-07-28,2024-04-03
2023-0464-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2023-000121,Tropical cyclone 'Doksuri' (Egay),CHN,China,Eastern Asia,Asia,"Fujian Province; Shijiazhuang, Hebei Province; Shanxi province",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,185,Kph,,,,2023,7,27,2023,8,2,56,39,880000,,880039,,,,,25000000,25737378,97.13499264,,2023-07-31,2024-06-17
2023-0464-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2023-000121,Tropical cyclone 'Doksuri' (Egay),PHL,Philippines,South-eastern Asia,Asia,"Luzon Isl., Region 3, 1 (Ilocos), 6, 2 (Cagayan), 12, 5, 11 and 10, CAR, Mimaropa, NCR, Calabarzon, BARMM",,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,240,Kph,,,,2023,7,21,2023,7,27,39,171,5385066,,5385237,,,,,284256,292640,97.13499264,,2023-07-24,2024-08-23
2023-0464-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2023-000121,Tropical cyclone 'Doksuri' (Egay),TWN,Taiwan (Province of China),Eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2023,7,28,2023,7,28,1,68,,,68,,,,,10000,10295,97.13499264,,2023-08-08,2024-06-17
2023-0465-CAN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CAN,Canada,Northern America,Americas,"East and West Hants Regional Municipality, Halifax Regional Municipality, Lunenburg and Queens counties in southern Nova Scotia",Heavy rains,,No,No,No,,,Km2,,,,2023,7,21,2023,7,22,4,,450,,450,,,,,,,97.13499264,,2023-07-24,2023-09-26
2023-0466-CHE,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,CHE,Switzerland,Western Europe,Europe,La Chaux-de-Fonds (Neuchatel),,,No,No,No,,,Kph,,,,2023,7,24,2023,7,25,2,40,15000,,15040,,,,,,,97.13499264,,2023-07-28,2025-03-18
2023-0466-DEU,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,DEU,Germany,Western Europe,Europe,,,,No,No,No,,,Kph,,,,2023,7,21,2023,7,25,1,,,,,,,,,,,97.13499264,,2023-07-28,2025-03-18
2023-0466-ITA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,ITA,Italy,Southern Europe,Europe,"Brescia, Lissone, Milan, Varese, Monza-Brianza, Bergamo",,Hail|Lightening,No,No,No,,110,Kph,,,,2023,7,21,2023,7,25,2,,,,,,,,,100000,102950,97.13499264,,2023-07-25,2025-03-18
2023-0466-ROU,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,ROU,Romania,Eastern Europe,Europe,Oradea and Bihor regions,,Lightening,No,No,No,,144,Kph,,,,2023,7,25,2023,7,25,2,,,,,,,,,,,97.13499264,,2023-07-28,2025-03-18
2023-0466-SRB,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,SRB,Serbia,Southern Europe,Europe,,,,No,No,No,,,Kph,,,,2023,7,21,2023,7,25,1,,,,,,,,,,,97.13499264,,2023-07-28,2025-03-18
2023-0468-DZA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),GLIDE:WF-2023-000124,,DZA,Algeria,Northern Africa,Africa,"Béjaïa, Bouira, Boumerdes, Tizi Ouzou, Jijel et Skikda",,Heat wave,No,No,No,,,Km2,,,,2023,7,23,2023,7,24,34,26,30000,,30026,,,,,,,97.13499264,"[{""adm1_code"":348,""adm1_name"":""Bejaia""},{""adm1_code"":352,""adm1_name"":""Bouira""},{""adm1_code"":363,""adm1_name"":""Jijel""},{""adm1_code"":379,""adm1_name"":""Skikda""},{""adm1_code"":387,""adm1_name"":""Tizi Ouzou""}]",2023-07-25,2024-01-18
2023-0477-CMR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000135,,CMR,Cameroon,Sub-Saharan Africa,Africa,"Limbe, Fako Division",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,7,18,2023,7,19,2,5,93255,,93260,,,,,,,97.13499264,,2023-07-26,2024-10-28
2023-0486-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,Mulugu District (western Telangana),Monsoonal rains,,No,No,No,,,Km2,,,,2023,7,27,2023,7,31,23,,,,,,,,,,,97.13499264,,2023-07-31,2023-09-26
2023-0487-RUS,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,RUS,Russian Federation,Eastern Europe,Europe,Lake Yalchik (Mari-El Region),,Flood|Hail,No,No,No,,,Kph,,,,2023,7,30,2023,7,30,10,76,,,76,,,,,,,97.13499264,"[{""adm1_code"":2532,""adm1_name"":""Mariy-el Rep.""}]",2023-07-31,2023-09-26
2023-0488-VNM,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,VNM,Viet Nam,South-eastern Asia,Asia,"Lam Dong Province (central Vietnam), Binh Thuan Province (south-eastern Vietnam) and Bac Lieu Province (southern Vietnam)",,"Slide (land, mud, snow, rock)|Storm",No,No,No,,,Km2,,,,2023,7,30,2023,7,31,7,,1730,445,2175,,,,,,,97.13499264,,2023-07-31,2024-02-28
2023-0490-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Khanoun',JPN,Japan,Eastern Asia,Asia,"Okinawa, Kagoshima prefectures",,,No,No,No,,220,Kph,,,,2023,8,2,2023,8,2,2,41,,,41,,,,,,,97.13499264,"[{""adm1_code"":1667,""adm1_name"":""Kagosima""},{""adm1_code"":1681,""adm1_name"":""Okinawa""}]",2023-08-02,2025-03-18
2023-0490-KOR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Khanoun',KOR,Republic of Korea,Eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2023,8,10,2023,8,10,2,,,,,,,,,,,97.13499264,,2023-08-28,2025-03-18
2023-0490-RUS,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Khanoun',RUS,Russian Federation,Eastern Europe,Europe,Ussuriysk and Spassk-Dalny (Primorsky Region),,Flood,No,No,No,,,Kph,,,,2023,8,11,2023,8,16,3,,13200,,13200,,,,,,,97.13499264,,2023-08-21,2025-03-18
2023-0495-LAO,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000139,,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,"Atsaphon district (Savannnakhet); Khammuan, Bokeo, Houaphan, Luang Prabang, Xaignabouli, Xiangkhouang,Vientiane, Bolikhamxai, Champasak and Xaixomboun provinces",Heavy rains,,No,No,No,,,Km2,,,Xechamphone River,2023,7,4,2023,8,21,7,,110129,,110129,,,,,7719,7947,97.13499264,,2023-08-04,2024-06-17
2023-0497-SVN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000144,,SVN,Slovenia,Southern Europe,Europe,"Gorenjska, Goriska, Jugovzodna Slovenija, Koroska, Osrednjeslovenska, Podravska, Pomurska, Savinjska, Spodnjeposavska, Zasavska",,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,8,3,2023,8,4,6,,1500120,,1500120,,,,,500000,514748,97.13499264,,2023-08-04,2025-04-03
2023-0503-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,"Beijing city, esatern China",Heavy rains,,No,No,No,,,Km2,,,,2023,8,,2023,8,9,51,,600000,,600000,,,,,,,97.13499264,,2023-08-09,2023-09-26
2023-0507-PRT,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,PRT,Portugal,Southern Europe,Europe,Odemira Municipality,,,No,No,No,,,Km2,,,,2023,8,5,2023,8,9,,35,1400,,1435,,,,,,,97.13499264,,2023-08-09,2023-09-26
2023-0510-MNG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,MNG,Mongolia,Eastern Asia,Asia,Ulaanbaatar,Torrental rains,,No,No,No,,,Km2,,,,2023,8,5,2023,8,5,4,,1230,,1230,,,,,,,97.13499264,"[{""adm1_code"":2095,""adm1_name"":""Ulaanbaatar""}]",2023-08-09,2023-09-26
2023-0512-BGD,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2023-000157,,BGD,Bangladesh,Southern Asia,Asia,"Chattogram, Cox’s Bazar, Bandarban, Rangamati, and Feni (Chattogram Division); Chittagong, Bandarban, Rangamati,",Heavy rain,,No,No,No,,,Km2,,,,2023,8,7,2023,8,13,4,6,1000000,,1000006,,,,,,,97.13499264,,2023-08-09,2025-06-25
2023-0516-CHN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CHN,China,Eastern Asia,Asia,Shulan City (Jilin Province),Heavy rains,,No,No,No,,,Km2,,,,2023,8,1,2023,8,7,14,,134000,,134000,,,,,,,97.13499264,,2023-08-09,2024-03-04
2023-0517-MMR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,MMR,Myanmar,South-eastern Asia,Asia,"Belin town, Thaton town (Mon State); Hpa-an town, Myawaddy town (Kayin State); Kayin, Rakhine, Mon and Bago",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,8,3,2023,8,7,5,,48000,,48000,,,,,,,97.13499264,,2023-08-09,2023-09-26
2023-0518-VNM,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2023-000136,,VNM,Viet Nam,South-eastern Asia,Asia,"Lai Chau, Yen Bai, Son La, Lao Cai, Dien Bien, Thai Nguyen, Gia Lai, Dak Lak, Dak Nong, and Lam Dong provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,8,4,2023,8,7,15,8,214527,,214535,,,,,,,97.13499264,,2023-08-09,2024-08-27
2023-0521-GEO,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,GEO,Georgia,Western Asia,Asia,"Oni Municipality, Racha-Lechkhumi and Kvemo Svaneti Region",Heavy rains,,No,No,No,,,,,,,2023,8,3,2023,8,3,18,,,,,,,,,,,97.13499264,,2023-08-09,2023-09-26
2023-0524-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),GLIDE:WF-2023-000140,'Lahaina' wildfire,USA,United States of America,Northern America,Americas,Maui and Kula City (Hawai),,,No,No,Yes,,,Km2,,,,2023,8,9,2023,8,10,128,,7695,,7695,,,3500000,3603233,5500000,5662223,97.13499264,"[{""adm1_code"":3225,""adm1_name"":""Hawaii""}]",2023-08-09,2025-06-25
2023-0526-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Lan',JPN,Japan,Eastern Asia,Asia,Hyogo and Osaka,,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2023,8,15,2023,8,17,,66,600,,666,,,,,,,97.13499264,"[{""adm1_code"":1662,""adm1_name"":""Hyoogo""},{""adm1_code"":1682,""adm1_name"":""Oosaka""}]",2023-08-21,2025-03-18
2023-0528-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Yancheng (Jiangsu Province), Hunan Province",,,No,No,No,,,Kph,,,,2023,8,13,2023,8,17,5,18,849,,867,,,,,,,97.13499264,,2023-08-21,2023-09-26
2023-0529-FRA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,,FRA,France,Western Europe,Europe,Saint-André and Argelès-sur-Mer (Pyrénées-Orientales department),,,No,No,No,,,Km2,,,,2023,8,14,2023,8,17,,51,90,,141,,,,,,,97.13499264,"[{""adm2_code"":16289,""adm2_name"":""Pyrenees-Orientales""}]",2023-08-21,2023-09-26
2023-0530-MMR,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,Jade mine,MMR,Myanmar,South-eastern Asia,Asia,Hpakant,Heavy rains,Industrial accidents,No,No,No,,,,,,,2023,8,13,2023,8,13,39,,,,,,,,,,,97.13499264,,2023-08-21,2023-09-26
2023-0534-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,Gray fire and the Oregon fire,USA,United States of America,Northern America,Americas,Spokane County (eastern Washington State),,,No,No,No,,,Km2,,,,2023,8,,2023,8,22,2,1,720,81,802,,,,,,,97.13499264,,2023-08-23,2023-09-26
2023-0535-GRC,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,GLIDE:WF-2023-000153,,GRC,Greece,Southern Europe,Europe,"Alexandroupolis-Feres and Rodopi in East Macedonia, in Viotia (Central Greece), Parrnitha (Attica), Evia Island, and Kythnos Island",,,No,No,No,,,Km2,,,,2023,8,19,2023,8,27,20,,,,,,,,,200000,205899,97.13499264,,2023-08-23,2025-03-12
2023-0539-CHL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000156,,CHL,Chile,Latin America and the Caribbean,Americas,"Valparaíso, Santiago Metropolitan, O’Higgins, Maule, Ñuble, Biobío Regions",Heavy rains,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,,,,2023,8,17,2023,8,21,3,,32000,,32000,,,,,1100000,1132445,97.13499264,"[{""adm1_code"":889,""adm1_name"":""Libertador Gral. Bernardo O'Higgins""},{""adm1_code"":892,""adm1_name"":""Maule""},{""adm1_code"":149630,""adm1_name"":""Valparaiso""},{""adm2_code"":12947,""adm2_name"":""Ñuble""},{""adm2_code"":12971,""adm2_name"":""Santiago""}]",2023-08-23,2025-06-25
2023-0542-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,Punjab Province,Monsoon rains,,No,No,No,,,Km2,,,Sutlej River,2023,8,20,2023,8,27,16,,,,,,,,,,,97.13499264,,2023-08-28,2024-02-27
2023-0547-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,Himachal Pradesh and Uttarakhand states,,,No,No,No,,,,,,,2023,8,23,2023,8,24,10,,605,,605,,,,,,,97.13499264,,2023-08-28,2024-03-25
2023-0548-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,Mizoram State,,Collapse,No,No,No,,,,,,,2023,8,23,2023,8,23,26,2,,,2,,,,,,,97.13499264,"[{""adm1_code"":1502,""adm1_name"":""Mizoram""}]",2023-08-28,2023-09-26
2023-0551-CHN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,CHN,China,Eastern Asia,Asia,"Weiziping, Xi'an City, southern Shaanxi Province",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,8,11,2023,8,16,27,,,,,,,,,,,97.13499264,,2023-08-28,2023-09-26
2023-0559-DOM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Franklin',DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Barahona,Azua, Bahoruco, Elias Pina, Independencia",,Flood,No,No,No,,80,Kph,,,,2023,8,20,2023,8,23,3,,289083,,289083,,,,,,,97.13499264,,2023-08-29,2023-09-26
2023-0565-CUB,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Idalia',CUB,Cuba,Latin America and the Caribbean,Americas,"Pinar del Rio, Artemisa, and Havana provinces",,Flood,No,No,No,,,Kph,,,,2023,8,28,2023,8,29,,,,,,,,,,,,97.13499264,,2023-09-04,2023-12-11
2023-0565-USA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane 'Idalia',USA,United States of America,Northern America,Americas,"Tampa, St. Petersburg, Sarasota, Tarpon Springs, Fort Myers Naples (Florida); Brooks and Lowndes Counties (Georgia); Mt. Pleasant, Edisto Beach, and Folly Beach (South Carolina); Whiteville, Wilmington, Outer Banks (North Carolina)",,Flood,No,No,No,,150,Kph,,,,2023,8,28,2023,8,29,5,,,,,,,,,3500000,3603233,97.13499264,,2023-09-04,2024-01-18
2023-0568-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Saola',CHN,China,Eastern Asia,Asia,Shenzhen City (Guangdong Province),,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2023,9,3,2023,9,4,1,2,,,2,,,,,690000,710352,97.13499264,,2023-09-05,2024-03-04
2023-0568-HKG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Saola',HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2023,9,1,2023,9,2,,86,,,86,,,,,,,97.13499264,,2023-09-05,2024-03-04
2023-0568-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Saola',PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2023,8,22,2023,8,25,4,3,900000,,900003,,,,,33000,33973,97.13499264,,2023-09-04,2024-03-04
2023-0570-TJK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000159,,TJK,Tajikistan,Central Asia,Asia,"Vakhdat, Varzob Roudaki districts (Douchanbe)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2023,8,27,2023,8,30,21,,,,,,,,,,,97.13499264,,2023-09-04,2025-06-25
2023-0571-PAK,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PAK,Pakistan,Southern Asia,Asia,"Punjab, Sindh, and Balochistan",Heavy rains,,No,No,No,,,Km2,,,,2023,9,1,2023,9,4,6,101,89500,,89601,,,,,,,97.13499264,,2023-09-04,2023-09-26
2023-0578-GIN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000158,,GIN,Guinea,Sub-Saharan Africa,Africa,"Kindia, Coyah, Conakry and Siguiri,",Torrential rains,,No,No,No,,,Km2,,,Sarinka River,2023,8,6,2023,8,11,8,937,24135,,25072,,,,,,,97.13499264,,2023-09-04,2023-12-08
2023-0579-MRT,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2023-000146|GLIDE:FL-2023-000147,,MRT,Mauritania,Sub-Saharan Africa,Africa,Brakna,Heavy rains,,No,No,No,,,Km2,,,,2023,7,30,2023,7,31,1,,7200,,7200,,,,,,,97.13499264,,2023-09-04,2025-06-25
2023-0580-DZA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,DZA,Algeria,Northern Africa,Africa,Bab Al-Assa Municipality (Tlemcen); El Haoudh Village (El Bayadh Province),Heavy Rains,,No,No,No,,,Km2,,,Dalia Wadi,2023,9,2,2023,9,3,8,218,1450,,1668,,,,,,,97.13499264,,2023-09-05,2024-03-05
2023-0581-ESP,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,ESP,Spain,Southern Europe,Europe,"Catalonia, Valencia, Andalusia, Aragón, Madrid Community and Castilla-La Mancha Regions",Heavy rains,,No,No,No,,,Km2,,,,2023,9,2,2023,9,4,3,,6000,,6000,,,,,370000,380913,97.13499264,,2023-09-05,2024-10-28
2023-0582-BGR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BGR,Bulgaria,Eastern Europe,Europe,Tsarevo Municipality (Burgas Province),,,No,No,No,,,Km2,,,,2023,9,7,2023,9,8,4,,4000,,4000,,,,,,,97.13499264,,2023-09-11,2024-03-05
